@relation kddtrain2017_20
@attribute Feature62 real
@attribute Feature67 real
@attribute Feature28 real
@attribute Feature23 real
@attribute Feature81 real
@attribute Feature74 real
@attribute Feature51 real
@attribute Feature22 real
@attribute Feature44 real
@attribute Feature19 real
@attribute Feature53 real
@attribute Feature84 real
@attribute Feature50 real
@attribute Feature25 real
@attribute Feature79 real
@attribute Feature82 real
@attribute Feature99 real
@attribute Feature72 real
@attribute Feature8 real
@attribute Feature9 real
@attribute class {0,1,2}
@data
0.11540,0.13700,0.56660,0.19511,0.12455,0.88580,0.20466,0.22119,0.24890,0.47818,0.15978,0.88547,0.32762,0.88584,0.74315,0.61917,0.59346,0.00052,0.06208,0.38907,2
0.00030,0.00920,0.35261,0.72673,0.73519,0.68605,0.00031,0.77489,0.01816,0.81964,0.56250,0.59304,0.26185,0.77960,0.83261,0.88505,0.69502,0.31051,0.78361,0.61991,2
0.46097,0.46953,0.34349,0.09736,0.00000,0.63357,0.03554,0.01386,0.05370,0.57196,0.02282,0.39883,0.24838,0.86738,0.79662,0.50474,0.76116,0.01854,0.00077,0.19585,0
0.65551,0.64652,0.40085,0.23982,0.00044,0.39440,0.42507,0.05329,0.40732,0.68667,0.14675,0.00010,0.34168,0.78890,0.68159,0.61963,0.81928,0.18623,0.08475,0.31079,2
0.27477,0.46923,0.51396,0.44743,0.43418,0.49609,0.14264,0.21770,0.53142,0.85848,0.00090,0.16801,0.48207,0.82310,0.45118,0.83298,0.77096,0.00040,0.22198,0.88531,2
0.44201,0.29664,0.46012,0.54433,0.55855,0.32707,0.88558,0.61184,0.59333,0.21716,0.76189,0.07106,0.55363,0.58411,0.36712,0.00062,0.33633,0.85814,0.72109,0.20451,0
0.45630,0.45697,0.21521,0.44708,0.14272,0.40332,0.02727,0.07149,0.02751,0.80117,0.00020,0.37205,0.21268,0.43410,0.36761,0.88597,0.77484,0.00043,0.28336,0.46967,0
0.48741,0.44233,0.20484,0.40313,0.27402,0.40749,0.08852,0.13791,0.00010,0.77960,0.05821,0.24840,0.27014,0.56684,0.45627,0.86705,0.78878,0.11583,0.27078,0.54049,0
0.58498,0.60637,0.77417,0.00069,0.36339,0.66413,0.84177,0.42034,0.88517,0.28332,0.53540,0.46926,0.86326,0.85823,0.56698,0.17701,0.48783,0.59381,0.18115,0.00040,2
0.03138,0.00004,0.32517,0.79220,0.63769,0.65038,0.06229,0.71272,0.00018,0.88514,0.60636,0.44260,0.34168,0.85898,0.74893,0.88522,0.74352,0.42555,0.73041,0.76121,2
0.27425,0.17792,0.21786,0.81045,0.56611,0.43472,0.19549,0.61537,0.00091,0.70449,0.52205,0.00017,0.32383,0.86752,0.45152,0.88578,0.70402,0.38170,0.70875,0.77075,2
0.01892,0.00057,0.21921,0.61174,0.05383,0.43889,0.03516,0.40752,0.00028,0.66831,0.40724,0.31037,0.11981,0.56697,0.56622,0.75242,0.73553,0.05312,0.46905,0.33614,0
0.23573,0.20431,0.58899,0.22640,0.00046,0.88599,0.35402,0.35492,0.29219,0.35891,0.41272,0.88528,0.45137,0.88535,0.71256,0.50447,0.47802,0.11551,0.11180,0.23034,2
0.48226,0.48761,0.71039,0.42987,0.23937,0.53533,0.87660,0.56294,0.88516,0.17706,0.76170,0.28393,0.70806,0.78817,0.39473,0.21214,0.37278,0.63725,0.54968,0.00025,0
0.84559,0.88576,0.72692,0.16805,0.00024,0.56659,0.80547,0.08844,0.88558,0.52793,0.31022,0.28395,0.57140,0.85093,0.42531,0.51333,0.56603,0.44291,0.10635,0.12495,1
0.27475,0.17376,0.35455,0.58477,0.43440,0.70871,0.20462,0.65960,0.00016,0.26161,0.65008,0.53196,0.40723,0.88519,0.61112,0.52277,0.36357,0.41644,0.62888,0.34572,1
0.69070,0.88556,0.74645,0.61504,0.00090,0.60691,0.49621,0.04006,0.88571,0.35055,0.09769,0.75264,0.52269,0.46001,0.60679,0.69911,0.43446,0.11528,0.44290,0.34593,2
0.02748,0.03101,0.19792,0.65090,0.32785,0.38514,0.00032,0.60663,0.00952,0.79288,0.48211,0.00043,0.24890,0.77080,0.58075,0.78851,0.84114,0.08052,0.53138,0.56624,1
0.60275,0.73030,0.79287,0.34542,0.00056,0.69949,0.62890,0.42950,0.88515,0.26157,0.53510,0.54974,0.75749,0.85069,0.53109,0.52210,0.43852,0.21295,0.27000,0.15056,0
0.47822,0.38114,0.55104,0.44258,0.27421,0.41223,0.88529,0.56285,0.69019,0.15508,0.74895,0.06223,0.67795,0.76173,0.38184,0.17700,0.34177,0.64607,0.58073,0.00020,0
0.23009,0.08835,0.40987,0.34199,0.00010,0.77491,0.32764,0.44236,0.04431,0.22694,0.57134,0.66446,0.32733,0.88545,0.55809,0.45121,0.38593,0.25732,0.28360,0.11534,2
0.39812,0.38933,0.14813,0.68136,0.40700,0.29636,0.01825,0.50041,0.00075,0.88576,0.36719,0.16885,0.00965,0.42568,0.51315,0.88526,0.76187,0.14285,0.55356,0.66407,0
0.14639,0.15567,0.37652,0.29229,0.00056,0.44259,0.29283,0.33621,0.31020,0.79225,0.36795,0.02750,0.55303,0.85883,0.60290,0.69975,0.88592,0.06260,0.11918,0.34586,2
0.04918,0.13739,0.27758,0.54453,0.39852,0.37680,0.00027,0.64232,0.17771,0.71719,0.51891,0.00078,0.23506,0.75292,0.52206,0.70864,0.80574,0.15012,0.49640,0.49698,1
0.32729,0.21730,0.08213,0.82350,0.66494,0.16425,0.22113,0.64268,0.00020,0.66400,0.53145,0.00089,0.35886,0.32776,0.31979,0.70846,0.56690,0.44211,0.71213,0.88561,0
0.65547,0.79602,0.85430,0.27419,0.00031,0.88534,0.54092,0.00078,0.82340,0.29691,0.11512,0.88545,0.43832,0.88589,0.55892,0.58441,0.43418,0.23078,0.12895,0.29206,2
0.30519,0.12852,0.27939,0.63376,0.54023,0.55807,0.35495,0.59376,0.00046,0.25226,0.66892,0.23007,0.37668,0.88536,0.44791,0.50445,0.42557,0.69064,0.71272,0.38140,1
0.47832,0.36303,0.29694,0.65051,0.50441,0.59320,0.23064,0.69562,0.00017,0.21769,0.69072,0.30122,0.51301,0.88530,0.59350,0.43477,0.33635,0.49654,0.69568,0.41675,1
0.44208,0.44736,0.18879,0.38141,0.20497,0.36776,0.00052,0.10227,0.00966,0.66825,0.00426,0.01873,0.21217,0.71757,0.48201,0.73566,0.74365,0.00940,0.26529,0.43448,0
0.50089,0.35010,0.36392,0.39881,0.28308,0.72610,0.30113,0.58421,0.00034,0.17711,0.67722,0.56617,0.54025,0.88536,0.61113,0.33663,0.30517,0.46936,0.41681,0.24887,1
0.22163,0.27009,0.60829,0.34553,0.00065,0.67715,0.44201,0.44211,0.54024,0.31006,0.53590,0.46931,0.48282,0.88565,0.60203,0.48784,0.46943,0.18658,0.27025,0.15069,2
0.23538,0.23011,0.54202,0.22678,0.00042,0.80187,0.29223,0.44292,0.28347,0.30134,0.48723,0.71765,0.57582,0.88564,0.64685,0.43468,0.41618,0.08885,0.12820,0.19531,2
0.15009,0.12456,0.56284,0.19505,0.00065,0.88539,0.29227,0.26101,0.23952,0.37220,0.29282,0.88533,0.35410,0.88586,0.69063,0.54053,0.48217,0.06260,0.06269,0.26522,2
0.35031,0.23960,0.18190,0.83696,0.66424,0.36351,0.22198,0.66470,0.00060,0.69995,0.55324,0.00088,0.38155,0.72600,0.50407,0.77940,0.64234,0.44282,0.72688,0.88556,0
0.85452,0.88512,0.66255,0.14645,0.00095,0.43892,0.82329,0.00081,0.88565,0.43498,0.20452,0.15099,0.41644,0.72693,0.36700,0.51360,0.49653,0.40796,0.02299,0.24877,1
0.18174,0.07131,0.12644,0.77952,0.66420,0.25212,0.22161,0.55320,0.00061,0.71797,0.44756,0.00096,0.23531,0.50445,0.38917,0.79656,0.61991,0.45150,0.66890,0.88593,0
0.44293,0.48719,0.25063,0.17321,0.13350,0.41297,0.00032,0.10606,0.08818,0.59700,0.11165,0.12451,0.24398,0.69929,0.56646,0.62870,0.72623,0.14255,0.06608,0.34546,0
0.44265,0.45646,0.22305,0.25754,0.23960,0.42032,0.00092,0.21296,0.02789,0.59738,0.11517,0.00072,0.29649,0.84159,0.55321,0.70886,0.68604,0.04491,0.14685,0.46082,0
0.85802,0.88585,0.63905,0.08020,0.20454,0.39437,0.83243,0.19086,0.88592,0.35879,0.38192,0.00071,0.63300,0.78846,0.43836,0.26575,0.46915,0.58467,0.18149,0.00075,1
0.58805,0.65901,0.74824,0.30529,0.09758,0.61137,0.74396,0.49129,0.88501,0.13311,0.63737,0.37255,0.77908,0.85094,0.50070,0.26523,0.31027,0.38929,0.35454,0.00008,0
0.42578,0.24891,0.38344,0.52772,0.88528,0.57141,0.54927,0.63758,0.19591,0.20437,0.54085,0.35448,0.69590,0.78804,0.39470,0.00080,0.31477,0.69094,0.75212,0.43461,0
0.17762,0.36718,0.60076,0.67776,0.36398,0.77458,0.04437,0.18186,0.42536,0.74812,0.00044,0.75226,0.42935,0.79601,0.44297,0.61152,0.73040,0.00054,0.41653,0.88527,2
0.47353,0.44250,0.23727,0.33638,0.23060,0.47351,0.06282,0.11591,0.00055,0.75750,0.04439,0.27482,0.25238,0.67342,0.61198,0.72671,0.83620,0.08859,0.22123,0.46094,0
0.59756,0.50933,0.38514,0.20825,0.00085,0.63767,0.31018,0.00005,0.13348,0.69523,0.06634,0.55825,0.36748,0.71788,0.77915,0.54966,0.86391,0.13369,0.09343,0.23032,0
0.55304,0.56219,0.43667,0.26119,0.00035,0.56244,0.29278,0.00044,0.31008,0.61941,0.05809,0.23933,0.15993,0.88558,0.88547,0.54974,0.75756,0.11505,0.12409,0.27477,2
0.02708,0.00016,0.25220,0.72643,0.35494,0.50467,0.05326,0.52254,0.00076,0.85806,0.42011,0.23067,0.20409,0.77997,0.65934,0.83248,0.88528,0.15040,0.60658,0.59362,1
0.58862,0.63765,0.66236,0.39806,0.04493,0.43806,0.78826,0.46532,0.88564,0.18172,0.67304,0.18622,0.73019,0.69032,0.34563,0.13304,0.33240,0.46047,0.42008,0.00094,0
0.53161,0.46089,0.71981,0.08454,0.15048,0.69513,0.88579,0.42086,0.74397,0.43803,0.59790,0.67369,0.88566,0.71775,0.35854,0.37262,0.61518,0.50480,0.15982,0.00096,2
0.88505,0.88553,0.68699,0.00035,0.37229,0.48756,0.88558,0.20825,0.88553,0.31096,0.44786,0.15091,0.67759,0.82372,0.52278,0.22122,0.48206,0.85042,0.18636,0.00051,1
0.19042,0.04914,0.44259,0.36787,0.08023,0.88595,0.28386,0.43465,0.00016,0.23574,0.56217,0.88597,0.22145,0.88537,0.61918,0.45198,0.37651,0.33670,0.33625,0.14217,2
0.24351,0.19541,0.39808,0.27477,0.00060,0.64620,0.24807,0.44249,0.15051,0.21749,0.47345,0.40764,0.46509,0.88581,0.52749,0.43423,0.34148,0.06239,0.18644,0.17780,2
0.03549,0.00044,0.26354,0.42982,0.44234,0.52761,0.07139,0.66447,0.00053,0.69946,0.60694,0.18667,0.38137,0.86794,0.86308,0.86756,0.70811,0.32726,0.33629,0.62866,1
0.57583,0.57539,0.34141,0.67372,0.28377,0.41670,0.26599,0.44202,0.26571,0.86780,0.30164,0.00058,0.36339,0.83288,0.62838,0.88501,0.85844,0.00006,0.51364,0.60263,2
0.39852,0.25745,0.29227,0.58460,0.31002,0.58430,0.28368,0.54036,0.00037,0.17742,0.64663,0.28328,0.48282,0.88516,0.44218,0.34564,0.32340,0.52256,0.59742,0.28379,1
0.86385,0.88537,0.69057,0.08454,0.00054,0.49601,0.84112,0.00007,0.88559,0.52227,0.22158,0.23943,0.52717,0.75267,0.39425,0.51372,0.51870,0.44231,0.00406,0.15949,1
0.69900,0.82382,0.64860,0.50413,0.00073,0.53599,0.51392,0.04936,0.76141,0.31419,0.14202,0.43430,0.43441,0.63732,0.52208,0.62846,0.44259,0.18633,0.35083,0.31068,2
0.54060,0.44222,0.25427,0.23086,0.11521,0.50972,0.19531,0.05830,0.00066,0.69502,0.09723,0.32701,0.34591,0.69016,0.69527,0.60201,0.83615,0.19510,0.12864,0.31943,0
0.22647,0.08495,0.32329,0.65582,0.68122,0.64622,0.28357,0.68642,0.00080,0.20890,0.62881,0.40753,0.34185,0.88507,0.45130,0.41692,0.31980,0.56674,0.78396,0.42534,1
0.55881,0.59778,0.35021,0.50484,0.06271,0.38900,0.23099,0.19924,0.31067,0.81442,0.16851,0.00004,0.26157,0.77970,0.56228,0.77050,0.87299,0.00064,0.32796,0.41684,2
0.44245,0.40723,0.64875,0.00067,0.24876,0.48216,0.88539,0.37687,0.81411,0.43822,0.53526,0.26560,0.88583,0.69980,0.36726,0.27496,0.59373,0.56617,0.12427,0.00053,2
0.44254,0.46041,0.24619,0.50099,0.31066,0.45640,0.00003,0.16486,0.03537,0.61114,0.02299,0.02700,0.00941,0.88593,0.44203,0.86714,0.43496,0.02777,0.27985,0.75250,0
0.35401,0.24396,0.09350,0.81920,0.66452,0.18623,0.22196,0.63762,0.00098,0.69067,0.52781,0.00011,0.36339,0.37296,0.35405,0.72669,0.59786,0.44234,0.70830,0.88579,0
0.52733,0.41689,0.12426,0.84556,0.66430,0.24829,0.22158,0.69577,0.00080,0.70403,0.58412,0.00037,0.46097,0.49676,0.31432,0.83203,0.61167,0.44254,0.73562,0.88550,0
0.35823,0.24876,0.17943,0.83656,0.66480,0.35811,0.22186,0.67320,0.00064,0.69997,0.56290,0.00027,0.40764,0.71735,0.38971,0.88523,0.68119,0.44245,0.72665,0.88568,2
0.26172,0.23561,0.34539,0.42570,0.16894,0.44288,0.30118,0.23035,0.24807,0.81912,0.14678,0.00035,0.42993,0.88573,0.60235,0.75245,0.84185,0.00097,0.23902,0.54026,2
0.54078,0.60653,0.72334,0.35096,0.11525,0.56225,0.75214,0.50007,0.88546,0.11119,0.65967,0.28370,0.73516,0.84122,0.42529,0.22101,0.28891,0.43414,0.40713,0.00040,0
0.12476,0.08841,0.49601,0.19972,0.00020,0.88535,0.17782,0.34591,0.10609,0.33666,0.35038,0.88522,0.38964,0.88522,0.66852,0.51393,0.45667,0.00977,0.07592,0.24887,2
0.44248,0.45614,0.21027,0.49678,0.35483,0.39445,0.00074,0.26142,0.02733,0.81014,0.15916,0.00048,0.17733,0.78841,0.62426,0.78876,0.85818,0.15015,0.39447,0.55896,0
0.44260,0.45128,0.25798,0.40795,0.29211,0.49611,0.00046,0.14677,0.01836,0.77935,0.03188,0.37201,0.20837,0.61918,0.54915,0.80574,0.81945,0.06265,0.28812,0.53122,0
0.39887,0.21758,0.28518,0.42902,0.47885,0.57158,0.36341,0.68181,0.00017,0.77478,0.74399,0.57573,0.52743,0.56679,0.66416,0.88565,0.68661,0.60283,0.31999,0.69929,2
0.58848,0.60625,0.41236,0.32352,0.00054,0.44266,0.34514,0.05828,0.38146,0.78815,0.08024,0.00040,0.17747,0.88584,0.85418,0.69004,0.88581,0.04407,0.14699,0.35426,2
0.38920,0.26509,0.42098,0.69914,0.61121,0.84151,0.24829,0.73513,0.00048,0.24822,0.69933,0.79685,0.47310,0.88530,0.63349,0.49644,0.35005,0.54011,0.74862,0.51336,1
0.38122,0.24835,0.33455,0.58800,0.46018,0.66852,0.26580,0.67305,0.00012,0.19073,0.70408,0.45148,0.46901,0.88529,0.53512,0.38157,0.32359,0.52253,0.64260,0.35453,1
0.05382,0.00028,0.25404,0.50955,0.49610,0.50976,0.10616,0.60266,0.00047,0.88554,0.54911,0.33603,0.30155,0.68196,0.72160,0.88514,0.87247,0.38953,0.35085,0.81443,1
0.49616,0.49135,0.36558,0.39419,0.00063,0.42040,0.31911,0.11163,0.31077,0.82767,0.13358,0.03575,0.15916,0.80552,0.61146,0.77085,0.88561,0.04433,0.19921,0.38992,2
0.00024,0.04963,0.33689,0.65990,0.37252,0.57599,0.00065,0.61168,0.09713,0.79204,0.48282,0.45164,0.21788,0.69926,0.69576,0.69966,0.88575,0.11564,0.61169,0.46972,1
0.60672,0.62484,0.36393,0.33602,0.01806,0.36365,0.32730,0.09390,0.36338,0.73508,0.08425,0.00040,0.29275,0.72646,0.61973,0.65592,0.85046,0.00055,0.17733,0.33656,2
0.17743,0.15599,0.56254,0.21715,0.00082,0.88573,0.28309,0.31494,0.23918,0.35873,0.33665,0.88536,0.42021,0.88502,0.65943,0.56679,0.48793,0.04484,0.08036,0.27489,2
0.22666,0.16402,0.52232,0.24833,0.00077,0.88500,0.28338,0.40738,0.15941,0.39435,0.46010,0.88575,0.49147,0.88554,0.76127,0.52204,0.52730,0.10657,0.13763,0.22132,2
0.53512,0.52721,0.30569,0.30191,0.00078,0.44204,0.18678,0.08427,0.16869,0.62435,0.08860,0.00022,0.27039,0.88516,0.69958,0.60285,0.73901,0.00962,0.15074,0.30101,2
0.45123,0.30168,0.38583,0.43492,0.29294,0.77034,0.30160,0.58821,0.00048,0.23011,0.66806,0.65514,0.50917,0.88501,0.68177,0.31012,0.36788,0.45180,0.45624,0.24858,1
0.58814,0.71769,0.77478,0.33293,0.00005,0.88500,0.40722,0.00095,0.66478,0.46086,0.06232,0.88592,0.37630,0.88566,0.58897,0.53119,0.59701,0.12426,0.20482,0.25793,2
0.45109,0.27058,0.43886,0.17375,0.00082,0.35444,0.88598,0.20803,0.52252,0.23938,0.44773,0.17793,0.73970,0.53171,0.26502,0.34525,0.43459,0.47872,0.13355,0.08058,2
0.44263,0.52709,0.23779,0.16836,0.01877,0.30547,0.00069,0.00964,0.16893,0.58468,0.02726,0.00916,0.26557,0.60231,0.31951,0.68103,0.68633,0.05336,0.04026,0.27452,0
0.47821,0.36712,0.36370,0.88536,0.66445,0.72614,0.22107,0.74302,0.00026,0.47397,0.63311,0.82366,0.50073,0.62800,0.31441,0.81477,0.40394,0.44221,0.77430,0.88514,2
0.45178,0.44267,0.19049,0.54026,0.38910,0.38154,0.01868,0.27480,0.00076,0.82714,0.18113,0.00000,0.15051,0.76163,0.54493,0.81442,0.86347,0.20455,0.43863,0.59390,0
0.00085,0.04911,0.43459,0.73966,0.50457,0.77049,0.00043,0.64674,0.09711,0.43428,0.44739,0.77067,0.20451,0.77073,0.58062,0.65571,0.54994,0.10691,0.69567,0.59374,2
0.49622,0.35058,0.27935,0.53530,0.40701,0.55805,0.29258,0.64628,0.00011,0.19508,0.73942,0.23040,0.54984,0.88590,0.47389,0.38949,0.34152,0.59361,0.58484,0.31065,1
0.43804,0.29686,0.23529,0.54070,0.25764,0.46990,0.28341,0.50972,0.00045,0.22118,0.59364,0.05327,0.38597,0.88507,0.49694,0.44221,0.36343,0.42525,0.57175,0.19531,1
0.84569,0.88562,0.67780,0.04024,0.00028,0.46925,0.80521,0.00059,0.88540,0.53180,0.24805,0.13301,0.54030,0.80569,0.41231,0.46975,0.50458,0.49614,0.02200,0.03571,1
0.65966,0.68629,0.49337,0.15989,0.00059,0.50075,0.43431,0.00041,0.48716,0.54054,0.18117,0.11537,0.43415,0.88522,0.70403,0.51390,0.71777,0.36347,0.06610,0.18611,2
0.50007,0.53121,0.66897,0.38176,0.00080,0.59378,0.68189,0.44210,0.74346,0.15581,0.61186,0.30170,0.71778,0.88593,0.44235,0.31072,0.33625,0.33657,0.37690,0.00954,0
0.54459,0.53183,0.33892,0.41650,0.15968,0.41200,0.29298,0.19519,0.26517,0.79695,0.11563,0.00018,0.23080,0.82305,0.61536,0.70808,0.88584,0.00027,0.28876,0.41695,2
0.39476,0.42078,0.20475,0.58045,0.36339,0.35484,0.00036,0.22162,0.05364,0.78828,0.10676,0.11525,0.04099,0.59352,0.29673,0.88560,0.75742,0.13325,0.44780,0.62804,0
0.45656,0.45138,0.27271,0.42925,0.05318,0.52725,0.02735,0.02776,0.01876,0.74899,0.00018,0.38994,0.13384,0.66440,0.73032,0.76106,0.81036,0.00004,0.25209,0.40784,0
0.20846,0.06229,0.27214,0.44265,0.69904,0.54402,0.29259,0.79275,0.00004,0.76576,0.75777,0.22145,0.48279,0.86719,0.46506,0.69088,0.71779,0.62862,0.35076,0.88590,2
0.56658,0.44287,0.25263,0.36365,0.05318,0.50467,0.24894,0.02798,0.00017,0.78808,0.02713,0.34593,0.34592,0.66472,0.53503,0.73524,0.86398,0.05300,0.20825,0.36306,0
0.00997,0.00019,0.19208,0.40779,0.37283,0.38540,0.01803,0.62819,0.00083,0.77996,0.54936,0.04452,0.38159,0.72690,0.37631,0.79600,0.82356,0.21220,0.31044,0.56674,1
0.31074,0.12811,0.36568,0.72151,0.72666,0.73021,0.36317,0.69579,0.00029,0.26107,0.69997,0.57567,0.40782,0.88599,0.60236,0.52200,0.38596,0.73583,0.80532,0.55838,1
0.02239,0.00044,0.27997,0.53153,0.52273,0.55835,0.04463,0.59789,0.00020,0.87614,0.50057,0.31949,0.23065,0.79669,0.74809,0.86764,0.88572,0.32739,0.40322,0.77952,1
0.09715,0.06680,0.21215,0.65984,0.83284,0.42520,0.06291,0.85872,0.00026,0.64612,0.70400,0.00053,0.38929,0.85076,0.52793,0.48784,0.60649,0.52268,0.63318,0.88561,2
0.56671,0.61168,0.37683,0.50477,0.17757,0.41609,0.24879,0.36314,0.33664,0.69531,0.27411,0.00063,0.29629,0.83279,0.68115,0.72655,0.77448,0.00057,0.36789,0.45108,2
0.33637,0.46931,0.39227,0.46531,0.30165,0.39493,0.12432,0.47806,0.38974,0.68635,0.32714,0.31953,0.06222,0.46940,0.67796,0.88592,0.60682,0.00056,0.31005,0.61123,2
0.50978,0.55358,0.43851,0.36317,0.10645,0.38979,0.39802,0.05380,0.48728,0.88142,0.00034,0.08898,0.23076,0.69016,0.52263,0.87693,0.88551,0.00064,0.18184,0.46935,2
0.56239,0.58459,0.69554,0.07539,0.23024,0.50407,0.84120,0.38575,0.88529,0.40384,0.53592,0.18606,0.86313,0.82319,0.41233,0.31043,0.53588,0.53132,0.19011,0.00019,2
0.00077,0.09792,0.17005,0.61534,0.49656,0.14605,0.00043,0.69051,0.19563,0.71754,0.55330,0.05327,0.22679,0.23967,0.32760,0.88512,0.52798,0.22199,0.46092,0.80531,2
0.56225,0.54065,0.61372,0.40778,0.23996,0.38555,0.88504,0.56200,0.84150,0.09300,0.73968,0.12461,0.77003,0.64673,0.32314,0.10650,0.26574,0.59358,0.52793,0.00090,0
0.04077,0.00070,0.20117,0.75270,0.51335,0.40386,0.08070,0.60617,0.00079,0.87667,0.49696,0.28319,0.29216,0.52212,0.57114,0.88575,0.77417,0.29210,0.64219,0.73588,0
0.22126,0.17380,0.18687,0.54484,0.43430,0.37247,0.09719,0.65913,0.00022,0.81030,0.59739,0.00027,0.45665,0.74377,0.52287,0.83281,0.83617,0.31001,0.45666,0.61162,1
0.44726,0.44278,0.22346,0.27969,0.10678,0.44790,0.00935,0.05319,0.00045,0.74361,0.00407,0.37241,0.22630,0.52285,0.49623,0.71736,0.82751,0.00984,0.15064,0.36318,0
0.52237,0.38960,0.63572,0.35017,0.28339,0.65018,0.88515,0.58470,0.61974,0.13368,0.76130,0.51341,0.73901,0.78869,0.46058,0.26573,0.31056,0.63753,0.49193,0.00055,0
0.50412,0.37680,0.35052,0.68667,0.64662,0.69906,0.25767,0.76550,0.00075,0.40361,0.71765,0.69947,0.50034,0.69965,0.64203,0.80537,0.44214,0.54997,0.72650,0.56673,2
0.51871,0.44296,0.20430,0.27447,0.16866,0.40730,0.15099,0.08409,0.00046,0.68696,0.10210,0.11581,0.31071,0.69965,0.48709,0.72698,0.76523,0.20484,0.15936,0.39822,0
0.00911,0.00056,0.29935,0.69046,0.60200,0.59734,0.01898,0.74339,0.00020,0.56622,0.59313,0.36320,0.27477,0.83289,0.43897,0.58475,0.60248,0.30176,0.54933,0.88575,2
0.45692,0.48233,0.19776,0.37204,0.19516,0.31472,0.02747,0.11164,0.08058,0.64241,0.01340,0.00033,0.25282,0.62835,0.40343,0.80510,0.68131,0.00095,0.22631,0.48733,0
0.42010,0.30502,0.27980,0.38518,0.31911,0.55838,0.23015,0.60262,0.00014,0.22689,0.66834,0.23007,0.49120,0.88581,0.49196,0.45152,0.34586,0.45172,0.42082,0.24848,1
0.41239,0.43864,0.36574,0.44716,0.15960,0.43818,0.23918,0.25760,0.29212,0.78348,0.17702,0.00076,0.11981,0.87663,0.75241,0.68193,0.88538,0.00071,0.31462,0.42598,2
0.08802,0.06663,0.50906,0.16488,0.03579,0.88551,0.17799,0.24877,0.13303,0.45184,0.23038,0.88510,0.32791,0.88501,0.75298,0.57515,0.57116,0.00019,0.02294,0.31942,2
0.36336,0.25208,0.43446,0.35863,0.00083,0.68109,0.40773,0.44229,0.18641,0.21740,0.56648,0.47847,0.39872,0.88525,0.59373,0.38134,0.35833,0.24808,0.31029,0.09709,2
0.85054,0.88578,0.66421,0.12448,0.13310,0.44201,0.81481,0.06670,0.88550,0.60669,0.27439,0.11521,0.58022,0.77018,0.56698,0.38927,0.68665,0.54932,0.19070,0.00084,1
0.00012,0.02244,0.35003,0.62851,0.31060,0.65592,0.00062,0.55383,0.04411,0.79298,0.44730,0.46047,0.20865,0.85044,0.79627,0.69951,0.88543,0.09718,0.52785,0.51370,1
0.54059,0.51817,0.75912,0.36366,0.05324,0.67798,0.88552,0.46950,0.84161,0.18633,0.69060,0.54931,0.75275,0.80500,0.47869,0.37222,0.40723,0.49682,0.38957,0.00056,0
0.32707,0.15983,0.44267,0.50467,0.29249,0.88508,0.33618,0.58479,0.00007,0.15926,0.67773,0.88514,0.46905,0.88522,0.69073,0.31979,0.28835,0.47839,0.50005,0.30145,1
0.66827,0.69551,0.46585,0.34573,0.00046,0.42576,0.45123,0.09755,0.50430,0.64206,0.25744,0.00011,0.44790,0.85021,0.60260,0.66424,0.75266,0.31980,0.18186,0.32718,2
0.49169,0.50473,0.35814,0.51839,0.24857,0.34514,0.34594,0.25793,0.37218,0.86365,0.13378,0.12455,0.17302,0.56665,0.36352,0.84185,0.88532,0.00036,0.34560,0.59345,2
0.46504,0.44235,0.16644,0.29222,0.27430,0.33295,0.04439,0.19539,0.00079,0.58088,0.09324,0.00063,0.27040,0.66427,0.36727,0.80584,0.61979,0.07121,0.16846,0.52206,0
0.00078,0.02279,0.27003,0.66407,0.36368,0.49669,0.00089,0.62450,0.04475,0.74301,0.50495,0.27452,0.23593,0.71724,0.58405,0.75271,0.81058,0.12429,0.57151,0.54974,1
0.88549,0.88567,0.62691,0.05839,0.57574,0.36757,0.88571,0.38565,0.88518,0.13732,0.52282,0.05376,0.70803,0.68155,0.44299,0.00070,0.35833,0.85092,0.28861,0.11559,1
0.50407,0.41283,0.33017,0.41238,0.33656,0.65911,0.18679,0.61182,0.00064,0.27027,0.63332,0.43499,0.50051,0.88589,0.52296,0.54055,0.36377,0.38111,0.40321,0.35427,1
0.01894,0.00054,0.23974,0.67308,0.37205,0.47827,0.03561,0.62894,0.00054,0.76162,0.51887,0.26519,0.24893,0.69022,0.62842,0.72605,0.84151,0.15068,0.60653,0.50406,1
0.64656,0.68620,0.42351,0.32720,0.00086,0.35852,0.40733,0.11587,0.48710,0.67754,0.17768,0.00067,0.39474,0.71710,0.52716,0.72601,0.75734,0.12459,0.14632,0.36327,2
0.07544,0.00065,0.20690,0.67380,0.53169,0.41230,0.15043,0.44775,0.00027,0.88594,0.35470,0.16815,0.13797,0.65535,0.55843,0.88501,0.81914,0.34569,0.57512,0.72697,0
0.19962,0.00922,0.34736,0.67744,0.64680,0.69572,0.38138,0.61150,0.00090,0.23079,0.66417,0.50450,0.32725,0.88596,0.55356,0.46085,0.33207,0.75222,0.76526,0.46954,1
0.57569,0.58832,0.31260,0.44251,0.04430,0.33282,0.26544,0.24856,0.29208,0.63323,0.22678,0.00035,0.34521,0.66498,0.47844,0.68153,0.73533,0.00026,0.28869,0.35466,2
